tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
2045,42:34.4,16:40.4,377,6 Ave & Canal St,40.72243797,-74.00566443,3576,Park Pl & Vanderbilt Ave,40.6767,-73.969024,26493,Subscriber,1972,1
1411,15:08.2,38:40.1,478,11 Ave & W 41 St,40.76030096,-73.99884222,427,Bus Slip & State St,40.701907,-74.013942,28004,Subscriber,1960,1
427,19:01.3,26:09.0,334,W 20 St & 7 Ave,40.74238787,-73.99726235,3244,University Pl & E 8 St,40.73143724,-73.99490342,15596,Subscriber,1990,1
1115,41:00.8,59:36.8,3315,Henry St & Degraw St,40.6847514,-73.99917254,258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,39428,Subscriber,1983,2
526,03:18.8,12:05.5,216,Columbia Heights & Cranberry St,40.70037867,-73.99548059,3440,Fulton St & Adams St,40.69241829,-73.98949474,35345,Subscriber,1969,0
325,54:47.5,00:12.9,3052,Lewis Ave & Madison St,40.686312,-73.935775,3048,Putnam Ave & Nostrand Ave,40.68402,-73.94977,15790,Subscriber,1985,2
1395,46:28.6,09:43.8,3080,S 4 St & Rodney St,40.70934,-73.95608,3793,Stuyvesant Walk & 1 Av Loop,40.73233978,-73.97898383,39824,Subscriber,1993,2
157,07:48.3,10:26.3,164,E 47 St & 2 Ave,40.75323098,-73.97032517,516,E 47 St & 1 Ave,40.75206862,-73.96784384,33219,Subscriber,1991,1
1386,04:29.7,27:36.4,392,Jay St & Tech Pl,40.695065,-73.987167,217,Old Fulton St,40.70277159,-73.99383605,39082,Customer,1969,0
713,46:22.4,58:16.3,477,W 41 St & 8 Ave,40.75640548,-73.9900262,3173,Riverside Blvd & W 67 St,40.77750703,-73.98888588,26323,Subscriber,1992,1
1668,19:01.4,46:49.6,3323,W 106 St & Central Park West,40.7981856,-73.9605909,3160,Central Park West & W 76 St,40.77896784,-73.97374737,38384,Customer,1998,2
1736,48:11.7,17:08.1,3463,E 16 St & Irving Pl,40.73536706,-73.98797393,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,30555,Customer,1969,0
166,49:53.5,52:39.8,167,E 39 St & 3 Ave,40.7489006,-73.97604882,440,E 45 St & 3 Ave,40.75255434,-73.97282625,30044,Subscriber,1967,1
945,58:20.2,14:05.4,291,Madison St & Montgomery St,40.713126,-73.984844,432,E 7 St & Avenue A,40.72621788,-73.98379855,20529,Subscriber,1982,1
333,30:37.5,36:11.2,3721,31 St & Newtown Ave,40.76754878,-73.92093346,3616,Steinway St & 28 Ave,40.7656251,-73.9136695,38770,Subscriber,1994,1
277,56:09.7,00:47.0,492,W 33 St & 7 Ave,40.75019995,-73.99093085,334,W 20 St & 7 Ave,40.74238787,-73.99726235,35180,Subscriber,1978,1
1379,18:14.7,41:14.3,3078,Broadway & Roebling St,40.70924826,-73.96063149,3046,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,31307,Customer,1969,0
357,20:14.5,26:12.4,519,Pershing Square North,40.751873,-73.977706,465,Broadway & W 41 St,40.75513557,-73.98658032,26691,Subscriber,1981,1
1080,44:29.6,02:30.5,195,Liberty St & Broadway,40.70905623,-74.01043382,462,W 22 St & 10 Ave,40.74691959,-74.00451887,15603,Subscriber,1966,1
972,02:37.3,18:50.3,514,12 Ave & W 40 St,40.76087502,-74.00277668,435,W 21 St & 6 Ave,40.74173969,-73.99415556,32010,Subscriber,1979,1
511,11:00.6,19:32.0,3171,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,3350,W 100 St & Broadway,40.7973721,-73.97041192,35390,Subscriber,1956,1
277,09:48.3,14:26.2,3589,Broadway & 12 St,40.7668,-73.9347774,3605,31 Ave & Crescent St,40.7658346,-73.9265474,20746,Subscriber,1984,1
1415,24:31.5,48:07.0,301,E 2 St & Avenue B,40.72217444,-73.98368779,347,Greenwich St & W Houston St,40.728846,-74.008591,32489,Customer,1995,1
1467,04:22.1,28:49.5,173,Broadway & W 49 St,40.76068327,-73.98452729,3370,E 78 St & 2 Ave,40.7727966,-73.95577801,20224,Subscriber,1993,2
936,15:12.3,30:48.7,116,W 17 St & 8 Ave,40.74177603,-74.00149746,525,W 34 St & 11 Ave,40.75594159,-74.0021163,35180,Subscriber,1955,1
702,01:54.4,13:36.6,439,E 4 St & 2 Ave,40.7262807,-73.98978041,470,W 20 St & 8 Ave,40.74345335,-74.00004031,38605,Subscriber,1990,1
1242,07:44.0,28:26.3,264,Maiden Ln & Pearl St,40.70706456,-74.00731853,368,Carmine St & 6 Ave,40.73038599,-74.00214988,38655,Subscriber,1988,1
1224,43:41.5,04:06.2,291,Madison St & Montgomery St,40.713126,-73.984844,391,Clark St & Henry St,40.69760127,-73.99344559,29409,Subscriber,1977,0
2468,56:56.7,38:05.7,3463,E 16 St & Irving Pl,40.73536706,-73.98797393,478,11 Ave & W 41 St,40.76030096,-73.99884222,19821,Subscriber,1981,1
786,50:05.0,03:11.4,3571,Bedford Ave & Bergen St,40.676368,-73.952918,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,32393,Subscriber,1990,1
139,27:32.9,29:52.5,505,6 Ave & W 33 St,40.74901271,-73.98848395,379,W 31 St & 7 Ave,40.749156,-73.9916,18227,Subscriber,1985,1
2132,49:49.0,25:21.2,3443,W 52 St & 6 Ave,40.76132983,-73.97982001,3495,E 114 St & 1 Ave,40.7945663,-73.9362541,39500,Subscriber,1939,1
833,39:29.0,53:22.9,3621,27 Ave & 9 St,40.7739825,-73.9309134,3129,Queens Plaza North & Crescent St,40.75110165,-73.94073717,38860,Subscriber,1989,1
641,00:17.8,10:58.9,3359,E 68 St & Madison Ave,40.7691572,-73.96703464,3747,E 84 St & 3 Ave,40.77755374,-73.9551276,39846,Subscriber,1977,1
553,44:45.5,53:59.5,3016,Kent Ave & N 7 St,40.72036775,-73.96165073,3452,Bayard St & Leonard St,40.71915572,-73.94885391,33788,Subscriber,1981,1
2178,09:07.4,45:25.4,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,3137,5 Ave & E 73 St,40.77282817,-73.96685276,30010,Customer,1996,2
11394,46:03.6,55:58.4,3618,27 St & Hunter St,40.7485,-73.941275,3121,Jackson Ave & 46 Rd,40.74524768,-73.94733276,25238,Customer,1969,0
501,33:25.0,41:46.5,3709,W 15 St & 6 Ave,40.73804614,-73.99642959,293,Lafayette St & E 8 St,40.73020661,-73.99102628,35386,Subscriber,1975,1
1104,21:32.1,39:57.0,278,Concord St & Bridge St,40.69766564,-73.98476437,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,28504,Subscriber,1992,2
1310,14:43.3,36:33.3,309,Murray St & West St,40.7149787,-74.013012,3255,8 Ave & W 31 St,40.75058535,-73.99468482,27066,Subscriber,1965,1
486,58:17.6,06:24.4,3255,8 Ave & W 31 St,40.75058535,-73.99468482,458,11 Ave & W 27 St,40.751396,-74.005226,14873,Subscriber,1959,1
1017,08:32.6,25:29.8,3664,North Moore St & Greenwich St,40.72019521,-74.01030064,525,W 34 St & 11 Ave,40.75594159,-74.0021163,39821,Subscriber,1971,1
1242,15:10.6,35:53.0,315,South St & Gouverneur Ln,40.70355377,-74.00670227,426,West St & Chambers St,40.71754834,-74.01322069,20600,Subscriber,1980,1
1394,50:49.7,14:04.4,426,West St & Chambers St,40.71754834,-74.01322069,505,6 Ave & W 33 St,40.74901271,-73.98848395,25139,Subscriber,1989,1
262,00:48.5,05:10.6,128,MacDougal St & Prince St,40.72710258,-74.00297088,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,18347,Subscriber,1964,1
978,24:51.7,41:10.4,3255,8 Ave & W 31 St,40.75058535,-73.99468482,432,E 7 St & Avenue A,40.72621788,-73.98379855,29094,Subscriber,1977,1
414,56:44.0,03:38.0,3080,S 4 St & Rodney St,40.70934,-73.95608,3101,N 12 St & Bedford Ave,40.72079821,-73.95484712,20900,Subscriber,1993,2
324,18:14.5,23:39.1,427,Bus Slip & State St,40.701907,-74.013942,363,West Thames St,40.70834698,-74.01713445,19092,Subscriber,1956,2
993,49:34.8,06:08.4,3077,Stagg St & Union Ave,40.70877084,-73.95095259,3112,Milton St & Franklin St,40.72906,-73.95779,18671,Subscriber,1983,2
2656,00:06.2,44:22.8,2008,Little West St & 1 Pl,40.70569254,-74.01677685,3314,W 95 St & Broadway,40.7937704,-73.971888,30119,Subscriber,1979,1
309,16:10.7,21:19.7,476,E 31 St & 3 Ave,40.74394314,-73.97966069,476,E 31 St & 3 Ave,40.74394314,-73.97966069,25795,Customer,1985,2
761,58:10.0,10:51.8,3461,Murray St & Greenwich St,40.71485151,-74.01122332,427,Bus Slip & State St,40.701907,-74.013942,16855,Customer,1969,0
314,22:18.5,27:32.8,459,W 20 St & 11 Ave,40.746745,-74.007756,116,W 17 St & 8 Ave,40.74177603,-74.00149746,30797,Subscriber,1992,2
1615,15:23.5,42:19.3,379,W 31 St & 7 Ave,40.749156,-73.9916,304,Broadway & Battery Pl,40.70463334,-74.01361706,16904,Subscriber,1989,1
277,22:03.7,26:41.3,359,E 47 St & Park Ave,40.75510267,-73.97498696,3680,E 43 St & 5 Ave,40.75412081,-73.98025185,33932,Subscriber,1960,2
382,50:02.4,56:24.8,454,E 51 St & 1 Ave,40.75455731,-73.96592976,3142,1 Ave & E 62 St,40.7612274,-73.96094022,21627,Subscriber,1970,2
1738,29:05.8,58:04.0,3348,Coffey St & Conover St,40.677236,-74.015665,270,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,21096,Subscriber,1983,1
1061,29:54.2,47:35.6,3414,Bergen St & Flatbush Ave,40.68094472,-73.97567332,3046,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,16865,Subscriber,1983,0
1831,03:13.3,33:45.2,316,Fulton St & William St,40.70955958,-74.00653609,3166,Riverside Dr & W 72 St,40.78057799,-73.98562431,38438,Subscriber,1980,1
514,02:02.9,10:37.3,304,Broadway & Battery Pl,40.70463334,-74.01361706,315,South St & Gouverneur Ln,40.70355377,-74.00670227,17535,Subscriber,2001,2
886,33:35.2,48:21.9,387,Centre St & Chambers St,40.71273266,-74.0046073,293,Lafayette St & E 8 St,40.73020661,-73.99102628,38588,Customer,1969,0
2875,32:29.6,20:25.5,328,Watts St & Greenwich St,40.72405549,-74.00965965,3350,W 100 St & Broadway,40.7973721,-73.97041192,20922,Subscriber,1968,2
836,28:12.7,42:09.5,3244,University Pl & E 8 St,40.73143724,-73.99490342,459,W 20 St & 11 Ave,40.746745,-74.007756,15552,Subscriber,1983,1
961,54:23.8,10:25.2,3361,Carroll St & 6 Ave,40.6740886,-73.9787282,3354,3 St & Prospect Park West,40.668132,-73.97363831,18598,Subscriber,1965,1
1363,54:25.2,17:08.4,3420,Douglass St & 3 Ave,40.6802133,-73.98432695,3059,Pulaski St & Marcus Garvey Blvd,40.6933982,-73.939877,27560,Subscriber,1985,2
1579,22:21.0,48:40.1,3165,Central Park West & W 72 St,40.77579377,-73.97620574,3143,5 Ave & E 78 St,40.77632142,-73.96427393,17730,Customer,1973,1
744,48:09.9,00:34.3,3256,Pier 40 - Hudson River Park,40.72771408,-74.01129574,405,Washington St & Gansevoort St,40.739323,-74.008119,19606,Customer,1969,0
247,20:11.1,24:18.7,3714,Division Av & Hooper St,40.70684203,-73.9544354,3087,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,33226,Subscriber,1986,2
1284,53:30.5,14:55.0,456,E 53 St & Madison Ave,40.7597108,-73.97402311,3350,W 100 St & Broadway,40.7973721,-73.97041192,29043,Subscriber,1963,1
1335,23:48.9,46:04.0,3507,Park Ave & E 124 St,40.8045555,-73.9396861,3159,W 67 St & Broadway,40.77492513,-73.98266566,30545,Subscriber,1967,1
1914,43:23.1,15:17.4,305,E 58 St & 3 Ave,40.76095756,-73.96724467,3086,Graham Ave & Conselyea St,40.715143,-73.944507,30709,Subscriber,1989,2
3812,27:46.2,31:18.8,3418,Plaza St West & Flatbush Ave,40.6750207,-73.97111473,3418,Plaza St West & Flatbush Ave,40.6750207,-73.97111473,19987,Customer,1969,0
1502,24:20.5,49:23.4,3078,Broadway & Roebling St,40.70924826,-73.96063149,3244,University Pl & E 8 St,40.73143724,-73.99490342,31955,Subscriber,1999,1
2525,32:49.6,14:55.1,520,W 52 St & 5 Ave,40.75992262,-73.97648516,195,Liberty St & Broadway,40.70905623,-74.01043382,17651,Customer,1969,0
978,36:42.6,53:01.4,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,29770,Customer,1969,0
1306,36:10.1,57:56.5,485,W 37 St & 5 Ave,40.75038009,-73.98338988,293,Lafayette St & E 8 St,40.73020661,-73.99102628,39429,Subscriber,1996,1
376,29:32.3,35:49.2,297,E 15 St & 3 Ave,40.734232,-73.986923,3707,Lexington Ave & E 26 St,40.741459,-73.983293,39549,Subscriber,1964,2
1408,02:04.8,25:33.5,3664,North Moore St & Greenwich St,40.72019521,-74.01030064,285,Broadway & E 14 St,40.73454567,-73.99074142,16901,Subscriber,1973,1
561,30:12.7,39:34.0,402,Broadway & E 22 St,40.7403432,-73.98955109,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,30793,Subscriber,1984,1
143,15:28.7,17:51.9,3555,28 St & 41 Ave,40.751047,-73.93797,3560,28 St & 38 Ave,40.754876,-73.934326,16273,Subscriber,1985,1
727,20:17.8,32:25.8,309,Murray St & West St,40.7149787,-74.013012,368,Carmine St & 6 Ave,40.73038599,-74.00214988,30795,Subscriber,1990,1
319,10:17.1,15:36.2,3112,Milton St & Franklin St,40.72906,-73.95779,3107,Bedford Ave & Nassau Ave,40.72311651,-73.95212324,38108,Subscriber,1986,2
1126,55:12.6,13:58.9,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,3443,W 52 St & 6 Ave,40.76132983,-73.97982001,19169,Subscriber,1994,1
1575,58:58.0,25:13.3,427,Bus Slip & State St,40.701907,-74.013942,3709,W 15 St & 6 Ave,40.73804614,-73.99642959,34101,Subscriber,1986,1
948,46:26.6,02:15.1,3140,1 Ave & E 78 St,40.77140426,-73.9535166,3434,W 88 St & West End Ave,40.79025417,-73.9771834,30984,Subscriber,1987,2
1452,37:17.5,01:29.6,340,Madison St & Clinton St,40.71269042,-73.98776323,455,1 Ave & E 44 St,40.75001986,-73.96905301,18917,Customer,1969,0
718,39:26.2,51:24.5,3256,Pier 40 - Hudson River Park,40.72771408,-74.01129574,264,Maiden Ln & Pearl St,40.70706456,-74.00731853,26959,Customer,1995,1
1908,46:51.8,18:40.3,477,W 41 St & 8 Ave,40.75640548,-73.9900262,3141,1 Ave & E 68 St,40.76500525,-73.95818491,34993,Subscriber,1951,1
1761,04:54.2,34:15.9,303,Mercer St & Spring St,40.72362738,-73.99949601,487,E 20 St & FDR Drive,40.73314259,-73.97573881,20253,Subscriber,1968,1
1662,11:51.5,39:34.1,3166,Riverside Dr & W 72 St,40.78057799,-73.98562431,459,W 20 St & 11 Ave,40.746745,-74.007756,15641,Customer,1958,1
159,29:32.4,32:11.7,3429,Hanson Pl & Ashland Pl,40.68506807,-73.9779076,353,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,27584,Subscriber,1973,1
487,12:34.6,20:41.8,401,Allen St & Rivington St,40.72019576,-73.98997825,128,MacDougal St & Prince St,40.72710258,-74.00297088,34194,Subscriber,1988,1
1308,20:49.5,42:38.0,434,9 Ave & W 18 St,40.74317449,-74.00366443,531,Forsyth St & Broome St,40.71893904,-73.99266288,20765,Customer,1969,0
276,24:48.8,29:25.0,3435,Grand St & Elizabeth St,40.718822,-73.99596,308,St James Pl & Oliver St,40.71307916,-73.99851193,39655,Subscriber,1992,1
593,01:48.5,11:41.8,3389,Carroll St & Columbia St,40.6830456,-74.00348559,3382,Carroll St & Smith St,40.680611,-73.99475825,28408,Subscriber,1982,2
419,36:00.8,43:00.3,3154,E 77 St & 3 Ave,40.77314236,-73.95856158,3151,E 81 St & York Ave,40.7728384,-73.94989233,19139,Subscriber,1986,2
787,04:04.2,17:11.8,3558,Bergen St & Vanderbilt Ave,40.6794388,-73.9680438,343,Clinton Ave & Flushing Ave,40.69794,-73.96986848,35375,Customer,1979,1
1040,58:44.4,16:04.8,317,E 6 St & Avenue B,40.72453734,-73.98185424,3427,Lafayette St & Jersey St,40.72430527,-73.99600983,33890,Subscriber,1978,1
1209,33:48.0,53:57.6,358,Christopher St & Greenwich St,40.73291553,-74.00711384,489,10 Ave & W 28 St,40.75066386,-74.00176802,17354,Customer,1994,1
373,31:09.3,37:23.3,379,W 31 St & 7 Ave,40.749156,-73.9916,435,W 21 St & 6 Ave,40.74173969,-73.99415556,20252,Subscriber,1985,2
1067,22:51.6,40:39.0,497,E 17 St & Broadway,40.73704984,-73.99009296,465,Broadway & W 41 St,40.75513557,-73.98658032,27071,Subscriber,1998,2
683,41:04.6,52:27.8,3459,E 53 St & 3 Ave,40.75763228,-73.96930575,450,W 49 St & 8 Ave,40.76227205,-73.98788205,16611,Subscriber,1993,2
574,56:30.6,06:04.8,223,W 13 St & 7 Ave,40.73781509,-73.99994661,251,Mott St & Prince St,40.72317958,-73.99480012,39647,Subscriber,1983,1
1109,39:29.5,57:58.5,3746,6 Ave & Broome St,40.72430832,-74.00473036,505,6 Ave & W 33 St,40.74901271,-73.98848395,31108,Customer,1969,0
225,54:45.0,58:30.8,528,2 Ave & E 31 St,40.74290902,-73.97706058,518,E 39 St & 2 Ave,40.74780373,-73.9734419,39747,Subscriber,1982,1
328,34:56.0,40:24.2,3158,W 63 St & Broadway,40.77163851,-73.98261428,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,34992,Subscriber,1987,2
1773,39:23.6,08:57.5,3534,Frederick Douglass Blvd & W 117 St,40.805159,-73.954692,465,Broadway & W 41 St,40.75513557,-73.98658032,21621,Customer,1989,1
202,09:45.0,13:07.6,500,Broadway & W 51 St,40.76228826,-73.98336183,480,W 53 St & 10 Ave,40.76669671,-73.99061728,24909,Subscriber,1976,1
738,43:11.5,55:30.0,364,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,30786,Subscriber,1969,1
295,45:41.0,50:36.7,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,3699,W 50 St & 9 Ave,40.76360468,-73.98917958,31892,Subscriber,1981,2
794,16:25.4,29:40.2,268,Howard St & Centre St,40.71910537,-73.99973337,260,Broad St & Bridge St,40.70365182,-74.01167797,35289,Subscriber,1986,1
655,15:15.7,26:10.7,379,W 31 St & 7 Ave,40.749156,-73.9916,545,E 23 St & 1 Ave,40.736502,-73.97809472,19565,Subscriber,1989,1
421,51:43.7,58:45.4,3255,8 Ave & W 31 St,40.75058535,-73.99468482,3641,Broadway & W 25 St,40.74286877,-73.98918629,14860,Subscriber,1989,1
539,45:53.6,54:53.6,368,Carmine St & 6 Ave,40.73038599,-74.00214988,151,Cleveland Pl & Spring St,40.72210379,-73.99724901,29818,Subscriber,1988,2
500,00:40.9,09:01.8,489,10 Ave & W 28 St,40.75066386,-74.00176802,223,W 13 St & 7 Ave,40.73781509,-73.99994661,38547,Subscriber,1988,1
1397,02:34.2,25:51.3,519,Pershing Square North,40.751873,-73.977706,3137,5 Ave & E 73 St,40.77282817,-73.96685276,35290,Customer,1969,0
2644,15:04.9,59:09.1,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,426,West St & Chambers St,40.71754834,-74.01322069,30567,Subscriber,1983,1
580,55:22.6,05:03.5,3562,Classon Ave & St Marks Ave,40.6765198,-73.9596082,3578,Park Pl & Franklin Ave,40.6741806,-73.9564947,32976,Subscriber,1988,1
1512,37:18.0,02:30.0,418,Front St & Gold St,40.70224,-73.982578,372,Franklin Ave & Myrtle Ave,40.69454609,-73.95801365,35303,Customer,1992,1
2981,18:33.3,08:15.0,3782,Brooklyn Bridge Park - Pier 2,40.698458,-73.997178,3782,Brooklyn Bridge Park - Pier 2,40.698458,-73.997178,33279,Customer,1969,0
501,36:59.3,45:21.0,362,Broadway & W 37 St,40.75172632,-73.98753523,465,Broadway & W 41 St,40.75513557,-73.98658032,31573,Customer,1969,0
646,05:32.6,16:18.9,442,W 27 St & 7 Ave,40.746647,-73.993915,229,Great Jones St,40.72743423,-73.99379025,17121,Subscriber,1991,1
607,59:00.2,09:07.3,459,W 20 St & 11 Ave,40.746745,-74.007756,3708,W 13 St & 5 Ave,40.735445,-73.99431,20955,Subscriber,1983,1
511,37:41.5,46:13.2,268,Howard St & Centre St,40.71910537,-73.99973337,128,MacDougal St & Prince St,40.72710258,-74.00297088,35046,Subscriber,1990,1
662,15:52.7,26:55.2,493,W 45 St & 6 Ave,40.7568001,-73.98291153,3707,Lexington Ave & E 26 St,40.741459,-73.983293,17501,Subscriber,1959,1
283,25:45.8,30:29.7,3137,5 Ave & E 73 St,40.77282817,-73.96685276,3165,Central Park West & W 72 St,40.77579377,-73.97620574,30911,Subscriber,1988,1
1064,32:26.8,50:10.9,403,E 2 St & 2 Ave,40.72502876,-73.99069656,403,E 2 St & 2 Ave,40.72502876,-73.99069656,21374,Subscriber,1953,1
1372,56:17.4,19:09.6,525,W 34 St & 11 Ave,40.75594159,-74.0021163,3746,6 Ave & Broome St,40.72430832,-74.00473036,15666,Customer,1989,2
681,55:15.9,06:37.7,3715,Driggs Ave & N 9 St,40.71816969,-73.95520136,3016,Kent Ave & N 7 St,40.72036775,-73.96165073,39116,Customer,1987,2
1499,00:24.6,25:24.3,485,W 37 St & 5 Ave,40.75038009,-73.98338988,3427,Lafayette St & Jersey St,40.72430527,-73.99600983,34023,Customer,1983,1
1773,11:53.3,41:27.2,3161,W 76 St & Columbus Ave,40.78018397,-73.97728533,3161,W 76 St & Columbus Ave,40.78018397,-73.97728533,27838,Subscriber,2001,1
319,36:07.1,41:26.4,379,W 31 St & 7 Ave,40.749156,-73.9916,472,E 32 St & Park Ave,40.7457121,-73.98194829,20880,Subscriber,1991,1
348,29:12.9,35:01.8,3664,North Moore St & Greenwich St,40.72019521,-74.01030064,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,16669,Subscriber,1989,1
1006,07:48.8,24:35.4,3307,West End Ave & W 94 St,40.7941654,-73.974124,3552,W 113 St & Broadway,40.805973,-73.964928,31146,Subscriber,1962,2
442,53:35.9,00:58.6,359,E 47 St & Park Ave,40.75510267,-73.97498696,3707,Lexington Ave & E 26 St,40.741459,-73.983293,34402,Subscriber,1983,1
252,40:54.0,45:06.1,297,E 15 St & 3 Ave,40.734232,-73.986923,3709,W 15 St & 6 Ave,40.73804614,-73.99642959,38498,Subscriber,1984,1
850,18:33.3,32:43.6,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,3233,E 48 St & 5 Ave,40.75724568,-73.97805914,28404,Subscriber,1964,1
585,23:05.9,32:51.2,3611,Vernon Blvd & 47 Rd,40.7449067,-73.9534573,3469,India St & West St,40.73181402,-73.95995021,30716,Subscriber,1994,1
1439,06:04.2,30:03.7,455,1 Ave & E 44 St,40.75001986,-73.96905301,3565,36 Ave & 10 St,40.7614376,-73.9411265,20759,Customer,1981,1
1262,48:12.0,09:14.6,3154,E 77 St & 3 Ave,40.77314236,-73.95856158,501,FDR Drive & E 35 St,40.744219,-73.97121214,20723,Customer,1999,1
303,26:37.4,31:41.0,3300,Prospect Park West & 8 St,40.66514682,-73.97637606,3310,14 St & 7 Ave,40.663779,-73.98396846,27254,Subscriber,1988,1
477,19:12.6,27:10.3,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,365,Fulton St & Grand Ave,40.68223166,-73.9614583,32338,Subscriber,1975,1
509,24:17.4,32:46.6,3381,3 St & Hoyt St,40.6777287,-73.99364123,3404,7 St & 5 Ave,40.6704922,-73.98541675,34296,Subscriber,1970,2
285,30:20.9,35:06.6,514,12 Ave & W 40 St,40.76087502,-74.00277668,508,W 46 St & 11 Ave,40.76341379,-73.99667444,38465,Subscriber,1976,1
508,06:35.9,15:04.1,504,1 Ave & E 16 St,40.73221853,-73.98165557,266,Avenue D & E 8 St,40.72368361,-73.97574813,38771,Subscriber,1987,2
1492,41:04.2,05:57.1,3310,14 St & 7 Ave,40.663779,-73.98396846,3599,Franklin Ave & Empire Blvd,40.66314,-73.9605695,32956,Customer,1984,2
878,33:41.1,48:20.0,508,W 46 St & 11 Ave,40.76341379,-73.99667444,441,E 52 St & 2 Ave,40.756014,-73.967416,39260,Subscriber,1985,1
564,40:25.2,49:49.8,3065,Union Ave & Wallabout St,40.70029511,-73.95032283,3081,Graham Ave & Grand St,40.711863,-73.944024,38193,Subscriber,1988,1
821,30:05.7,43:47.6,505,6 Ave & W 33 St,40.74901271,-73.98848395,483,E 12 St & 3 Ave,40.73223272,-73.98889957,30906,Subscriber,1985,1
183,46:47.0,49:50.3,293,Lafayette St & E 8 St,40.73020661,-73.99102628,382,University Pl & E 14 St,40.73492695,-73.99200509,16583,Subscriber,1962,1
692,24:22.9,35:55.5,520,W 52 St & 5 Ave,40.75992262,-73.97648516,492,W 33 St & 7 Ave,40.75019995,-73.99093085,29389,Subscriber,1973,1
424,29:27.2,36:32.0,265,Stanton St & Chrystie St,40.72229346,-73.99147535,296,Division St & Bowery,40.71413089,-73.9970468,15433,Subscriber,1955,1
835,16:40.6,30:35.7,3599,Franklin Ave & Empire Blvd,40.66314,-73.9605695,3306,10 St & 7 Ave,40.6662078,-73.98199886,32665,Subscriber,1995,2
875,48:08.5,02:44.5,478,11 Ave & W 41 St,40.76030096,-73.99884222,435,W 21 St & 6 Ave,40.74173969,-73.99415556,20619,Subscriber,1964,1
1842,31:22.5,02:04.6,229,Great Jones St,40.72743423,-73.99379025,315,South St & Gouverneur Ln,40.70355377,-74.00670227,34155,Subscriber,1956,2
309,19:51.8,25:01.3,358,Christopher St & Greenwich St,40.73291553,-74.00711384,405,Washington St & Gansevoort St,40.739323,-74.008119,35335,Subscriber,1998,2
86,22:18.1,23:45.1,3424,E 106 St & Lexington Ave,40.791976,-73.945993,3379,E 103 St & Lexington Ave,40.7903051,-73.94755757,28383,Subscriber,1932,2
640,10:42.1,21:22.7,3641,Broadway & W 25 St,40.74286877,-73.98918629,3235,E 41 St & Madison Ave,40.75216528,-73.97992194,16225,Subscriber,1967,2
366,14:48.6,20:54.8,3295,Central Park W & W 96 St,40.79127,-73.964839,3307,West End Ave & W 94 St,40.7941654,-73.974124,38731,Subscriber,1989,1
1322,26:44.2,48:46.6,3236,W 42 St & Dyer Ave,40.75898481,-73.99379969,459,W 20 St & 11 Ave,40.746745,-74.007756,39842,Customer,1971,2
1489,51:12.8,16:02.0,505,6 Ave & W 33 St,40.74901271,-73.98848395,3686,Gansevoort St & Hudson St,40.7394482,-74.00507033,21081,Customer,1969,0
762,32:40.6,45:22.7,3339,Berkeley Pl & 6 Ave,40.6765304,-73.97846879,436,Hancock St & Bedford Ave,40.68216564,-73.95399026,31169,Subscriber,1987,2
716,11:06.2,23:02.3,389,Broadway & Berry St,40.71044554,-73.96525063,120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,39874,Subscriber,1995,2
453,23:07.1,30:40.2,3142,1 Ave & E 62 St,40.7612274,-73.96094022,3139,E 72 St & Park Ave,40.77118288,-73.96409422,16278,Subscriber,1993,2
2519,37:02.8,19:02.1,3182,Yankee Ferry Terminal,40.686931,-74.016966,3254,Soissons Landing,40.69231661,-74.01486576,20605,Customer,1997,2
330,54:19.5,59:50.0,533,Broadway & W 38 St,40.75299641,-73.98721619,167,E 39 St & 3 Ave,40.7489006,-73.97604882,32391,Subscriber,1964,2
655,10:20.8,21:16.0,330,Reade St & Broadway,40.71450451,-74.00562789,151,Cleveland Pl & Spring St,40.72210379,-73.99724901,17716,Subscriber,1987,1
